MAKE,MODEL,MODEL_YR,BODY_STYLE,VEHICLE_TYPE,DRIVE_TRAIN,PRODUCTION_RELEASE,VEHICLE_CLASS,BODY_FRAME,NUM_OF_SEATING,SEAT_LOC,SEAT_LOC_COMMENTS,MIN_GROSS_WEIGHT,MAX_GROSS_WEIGHT,UPPER_BELT_ANCHORAGE,UPPER_BELT_ANCHORAGE_LOC,SEAT_BELT_PRETENSIONER,SEAT_BELT_PRETENSIONER_LOC,LOAD_LIMITERS,LOAD_LIMITERS_LOC,FRNT_BELT_INDICATOR,FRNT_BELT_LOC,REAR_BELT_INDICATOR,LATCH_REAR_POSITION,HEAD_SAB,HEAD_SAB_TYPE,HEAD_SAB_LOC,HEAD_SAB_MOUNT_LOC,HEAD_SAB_MEET_REQUIREMENTS,HEAD_SAB_DEPLOY_IN_ROLLOVER,TORSO_SAB,TORSO_SAB_TYPE,TORSO_SAB_LOC,TORSO_SAB_MOUNT_LOC,KNEE_BOLSTERS,KNEE_BOLSTERS_LOC,ADL,HEAD_RESTRAINT_IND,DYNAMIC_HEAD_RESTRAINT_IND,BETI,BLIND_SPOT_DETECTION,DAY_RUN_LIGHTS,ADAPTIVE_CRUISE_CONTROL,ABS,ARS,ARS_LOC,AUTO_CRASH_NOTIFICATION,CRASH_DATA_RECORDER,ANTI_THEFT_DEVICE,ANTI_THEFT_DEVICE_TYPE,FRNT_COLLISION_WARNING,NHTSA_FRNT_COLLISION_WARNING,NHTSA_FCW_EVALUATION,LANE_DEPARTURE_WARNING,NHTSA_LANE_DEPARTURE_WARNING,NHTSA_LDW_EVALUATION,CRASH_IMMINENT_BRAKE,NHTSA_CRASH_IMMINENT_BRAKE,NHTSA_CIB_EVALUATION,DYNAMIC_BRAKE_SUPPORT,NHTSA_DYNAMIC_BRAKE_SUPPORT,NHTSA_DBS_EVALUATION,NHTSA_ESC,PELVIS_SAB,PELVIS_SAB_TYPE,PELVIS_SAB_LOC,PELVIS_SAB_MOUNT_LOC,OVERALL_STARS,FRNT_TEST_NO,FRNT_VIN,FRNT_DRIV_STARS,FRNT_PASS_STARS,FRNT_SAFETY_CONCERN_DRIV,FRNT_SAFETY_CONCERN_PASS,FRNT_FOOT_NOTES,FRNT_FOOT_NOTES_PASS,OVERALL_FRNT_STARS,CURB_WEIGHT,FRNT_TESTED_WITH,HIC15_DRIV,CHEST_DEFL_DRIV,LEFT_FEMUR_DRIV,RIGHT_FEMUR_DRIV,NIJ_DRIV,NECK_TENS_DRIV,NET_COMP_DRIV,HIC15_PASS,CHEST_DEFL_PASS,LEFT_FEMUR_PASS,RIGHT_FEMUR_PASS,NIJ_PASS,NECK_TENS_PASS,NET_COMP_PASS,SIDE_TEST_NO,SIDE_VIN,SIDE_DRIV_STARS,SIDE_PASS_STARS,SIDE_BARRIER_STAR,COMB_FRNT_STAR,COMB_REAR_STAR,SIDE_SAFETY_CONCERN_DRIV,SIDE_SAFETY_CONCERN_PASS,SIDE_FOOT_NOTES,SIDE_FOOT_NOTES_PASS,OVERALL_SIDE_STARS,SIDE_TESTED_WITH,SIDE_HIC_36_DRIV,RIB_DEFLECTION_DRIV,ABDOMEN_FORCE_DRIV,SYMPHYSIS_FORCE_DRIV,SIDE_HIC_36_PASS,PELVIC_FORCE_PASS,POLE_TEST_NO,POLE_VIN,SIDE_POLE_STARS,POLE_SAFETY_CONCERN,POLE_FOOT_NOTES,POLE_TESTED_WITH,POLE_HIC_36_DRIV,PELVIC_FORCE,ROLLOVER_POSSIBILITY,STATIC_STABI_FACTOR,TIP,ROLL_SAFETY_CONCERN,ROLL_FOOT_NOTES,ROLLOVER_STARS,NHTSA_BACKUP_CAMERA,BACKUP_CAMERA
FORD,ESCAPE,2019,SUV,MPV,FWD,1,SUV,uni-body,5,"1, 3, 4, 5, 6",,4620.0,4840.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 6",,,Optional,,,,,,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,Optional,No,,,,,,,5.0,9762.0,1FMCU9GD9HUA11237,5.0,4.0,,,,,5.0,3652.0,"FRONTAL AIR BAG,KNEE AIR BAG",198.073,17.836,883.493,1831.677,0.28,1083.79,112.363,289.588,12.708,1878.644,1073.412,0.4,968.226,376.852,7936.0,1FMCU0F77DUA20309,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",110.027,9.909,428.868,1559.554,290.132,2887.981,7935.0,1FMCU0F73DUA20310,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",356.509,3144.494,0.191,1.19,No Tip,,,4.0,,
FORD,EXPEDITION,2019,SUV,MPV,4x2,1,SUV,body-on-frame,7 or 8," 8 = 1,3,4,5,6,7,8,9; 7 = 1,3,4,6,7,8,9",,7260.0,7500.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, (5), 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3, 4, 6, 7, 9",,,Optional,,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,Optional,Optional,,Optional,Optional,,,,,,,5.0,10320.0,1FMJK1JT5JEA10374,5.0,5.0,,,,,5.0,5755.0,FRONTAL AIR BAG,164.534,19.677,104.304,173.932,0.32,1604.781,653.646,326.24,9.478,1207.647,791.035,0.35,689.38,329.863,10344.0,1FMJU1HTXJEA12511,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",23.287,13.577,479.579,801.781,60.768,1929.778,10345.0,1FMJU1HT2JEA27021,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",133.995,2533.098,0.208,1.1645,No Tip,,,3.0,,
FORD,EXPEDITION,2019,SUV,MPV,4x4,1,SUV,body-on-frame,7 or 8," 8 = 1,3,4,5,6,7,8,9; 7 = 1,3,4,6,7,8,9",,7260.0,7500.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, (5), 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3, 4, 6, 7, 9",,,Optional,,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,Optional,Optional,,Optional,Optional,,,,,,,5.0,10320.0,1FMJK1JT5JEA10374,5.0,5.0,,,,,5.0,5755.0,FRONTAL AIR BAG,164.534,19.677,104.304,173.932,0.32,1604.781,653.646,326.24,9.478,1207.647,791.035,0.35,689.38,329.863,10344.0,1FMJU1HTXJEA12511,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",23.287,13.577,479.579,801.781,60.768,1929.778,10345.0,1FMJU1HT2JEA27021,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",133.995,2533.098,0.193,1.1877,No Tip,,,4.0,,
FORD,EXPEDITION EL,2019,EXTENDED SUV,MPV,4x2,1,SUV,body-on-frame,7 or 8," 8 = 1,3,4,5,6,7,8,9; 7 = 1,3,4,6,7,8,9",,7520.0,7760.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, (5), 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,No,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3, 4, 6, 7, 9",,,Optional,,,,Standard,"1,3,4,6",Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,Optional,Optional,,Optional,Optional,,,,,,,5.0,10320.0,1FMJK1JT5JEA10374,5.0,5.0,,,,,5.0,5755.0,FRONTAL AIR BAG,164.534,19.677,104.304,173.932,0.32,1604.781,653.646,326.24,9.478,1207.647,791.035,0.35,689.38,329.863,10344.0,1FMJU1HTXJEA12511,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",23.287,13.577,479.579,801.781,60.768,1929.778,10345.0,1FMJU1HT2JEA27021,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",133.995,2533.098,0.208,1.1645,No Tip,,,3.0,,
FORD,EXPEDITION EL,2019,EXTENDED SUV,MPV,4x4,1,SUV,body-on-frame,7 or 8," 8 = 1,3,4,5,6,7,8,9; 7 = 1,3,4,6,7,8,9",,7520.0,7760.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, (5), 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,No,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3, 4, 6, 7, 9",,,Optional,,,,Standard,"1,3,4,6",Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,Optional,Optional,,Optional,Optional,,,,,,,5.0,10320.0,1FMJK1JT5JEA10374,5.0,5.0,,,,,5.0,5755.0,FRONTAL AIR BAG,164.534,19.677,104.304,173.932,0.32,1604.781,653.646,326.24,9.478,1207.647,791.035,0.35,689.38,329.863,10344.0,1FMJU1HTXJEA12511,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",23.287,13.577,479.579,801.781,60.768,1929.778,10345.0,1FMJU1HT2JEA27021,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",133.995,2533.098,0.193,1.1877,No Tip,,,4.0,,
FORD,EXPLORER,2019,SUV,MPV,AWD,1,SUV,uni-body,6 or 7,"6 = 1,3,4,6,7,9; 7 =  1,3,4,5,6,7,9",,5980.0,6300.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6, 9",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,3,,"1, 3, 4, 6, 7, 9",,,Optional,,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,Optional,No,,,,,,,5.0,7871.0,1FM5K8B87DGA12687,4.0,5.0,,,,,5.0,4633.0,"FRONTAL AIR BAG,KNEE AIR BAG",155.651,24.073,2010.043,2113.016,0.36,1358.431,308.613,208.901,11.051,1956.983,2082.221,0.31,709.374,136.612,9486.0,1FM5K7B88GGA49925,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",73.1,23.971,708.09,952.288,143.647,3170.931,9485.0,1FM5K7B88GGA75084,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",406.578,4041.518,0.174,1.22,No Tip,,,4.0,,
FORD,EXPLORER,2019,SUV,MPV,FWD,1,SUV,uni-body,6 or 7,"6 = 1,3,4,6,7,9; 7 =  1,3,4,5,6,7,9",,5980.0,6300.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6, 9",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,3,,"1, 3, 4, 6, 7, 9",,,Optional,,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,Optional,No,,,,,,,5.0,7871.0,1FM5K8B87DGA12687,4.0,5.0,,,,,5.0,4633.0,"FRONTAL AIR BAG,KNEE AIR BAG",155.651,24.073,2010.043,2113.016,0.36,1358.431,308.613,208.901,11.051,1956.983,2082.221,0.31,709.374,136.612,9486.0,1FM5K7B88GGA49925,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",73.1,23.971,708.09,952.288,143.647,3170.931,9485.0,1FM5K7B88GGA75084,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",406.578,4041.518,0.164,1.24,No Tip,,,4.0,,
GMC,ACADIA,2019,SUV,MPV,AWD,1,SUV,Uni-Body,5 to 7,"1,3,4,5,6,7","2-Frt,2/3-2nd Row, 0/3-3rd Row",6001.0,6001.0,,"4, 6, 7, 9",Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,Standard,1,,"1, 3, 4, 6, 7, 9",,,Optional,,,,Standard,"1,3",Standard,Standard,Standard,"(b) Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5.0,9946.0,1GKKNXLS3HZ138983,5.0,4.0,,,,,5.0,4470.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",137.984,19.972,497.867,1742.732,0.22,712.378,68.481,402.917,15.093,44.882,421.133,0.37,673.642,827.437,9945.0,1GKKNLLS7HZ123945,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONT CENTER AIR BAG",105.552,23.468,688.859,1124.115,263.177,3986.435,9947.0,1GKKNPLS0HZ137354,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONT CENTER AIR BAG",319.08,2991.684,0.15,1.2725,No Tip,,,4.0,,
GMC,ACADIA,2019,SUV,MPV,FWD,1,SUV,Uni-Body,5 to 7,"1,3,4,5,6,7","2-Frt,2/3-2nd Row, 0/3-3rd Row",6001.0,6001.0,,"4, 6, 7, 9",Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,Standard,1,,"1, 3, 4, 6, 7, 9",,,Optional,,,,Standard,"1,3",Standard,Standard,Standard,"(b) Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,4.0,9946.0,1GKKNXLS3HZ138983,5.0,4.0,,,,,5.0,4470.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",137.984,19.972,497.867,1742.732,0.22,712.378,68.481,402.917,15.093,44.882,421.133,0.37,673.642,827.437,9945.0,1GKKNLLS7HZ123945,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONT CENTER AIR BAG",105.552,23.468,688.859,1124.115,263.177,3986.435,9947.0,1GKKNPLS0HZ137354,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONT CENTER AIR BAG",319.08,2991.684,0.164,1.24,No Tip,,,4.0,,
GMC,TERRAIN,2019,SUV,MPV,AWD,1,SUV,Uni-Body,5,"1,3,4,5,6",,4464.0,4850.0,Standard,"4, 6",Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,,,,"1, 3, 4, 6",,,Optional,,,,Standard,1,Standard,Standard,Standard,"(b) Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,,No,,,,,,,5.0,10149.0,2GNAXREV1J6188973,5.0,5.0,,,,,5.0,3476.0,"CURTAIN AIR BAG,FRONTAL AIR BAG",,,,,,,,,,,,,,,10319.0,2GNAXJEV9J6299160,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,10147.0,3GNAXHEV1JS513746,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.164,1.24,No Tip,,,4.0,,
GMC,TERRAIN,2019,SUV,MPV,FWD,1,SUV,Uni-Body,5,"1,3,4,5,6",,4464.0,4850.0,Standard,"4, 6",Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,,,,"1, 3, 4, 6",,,Optional,,,,Standard,1,Standard,Standard,Standard,"(b) Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,,No,,,,,,,5.0,10149.0,2GNAXREV1J6188973,5.0,5.0,,,,,5.0,3476.0,"CURTAIN AIR BAG,FRONTAL AIR BAG",,,,,,,,,,,,,,,10319.0,2GNAXJEV9J6299160,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,10147.0,3GNAXHEV1JS513746,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.185,1.2,No Tip,,,4.0,,
GMC,YUKON,2019,SUV,MPV,4WD,1,SUV,Frame-Based,7 TO 9,"1,3,4,5,6,7,8,9","2/3-Frt,2/3-2nd row, 3-3rd Row",7100.0,7300.0,Optional,"1, 3, 4, 6, 7, 8, 9",Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, (5), 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 6, 7, 9",,,Optional,,,,Standard,"1,3",Standard,Standard,Standard,"(b) Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,4.0,10690.0,1GNSKAKC7KR129360,4.0,4.0,,,,,4.0,5414.0,"CURTAIN AIR BAG,FRONTAL AIR BAG",393.373,23.339,1059.041,1397.35,0.55,1677.98,1269.967,354.996,14.055,1217.533,2252.087,0.56,869.961,739.588,8642.0,1GNSCAEC9FR116060,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",22.848,17.475,473.77,950.868,106.536,927.072,8640.0,1GNSCBKCXFR111704,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONT CENTER AIR BAG",354.996,3971.668,0.219,1.15,No Tip,,,3.0,,
GMC,YUKON,2019,SUV,MPV,RWD,1,SUV,Frame-Based,7 TO 9,"1,3,4,5,6,7,8,9","2/3-Frt,2/3-2nd row, 3-3rd Row",7100.0,7300.0,Optional,"1, 3, 4, 6, 7, 8, 9",Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, (5), 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 6, 7, 9",,,Optional,,,,Standard,"1,3",Standard,Standard,Standard,"(b) Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,4.0,10690.0,1GNSKAKC7KR129360,4.0,4.0,,,,,4.0,5414.0,"CURTAIN AIR BAG,FRONTAL AIR BAG",393.373,23.339,1059.041,1397.35,0.55,1677.98,1269.967,354.996,14.055,1217.533,2252.087,0.56,869.961,739.588,8642.0,1GNSCAEC9FR116060,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",22.848,17.475,473.77,950.868,106.536,927.072,8640.0,1GNSCBKCXFR111704,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONT CENTER AIR BAG",354.996,3971.668,0.228,1.14,No Tip,,,3.0,,
GMC,YUKON XL 1500,2019,SUV,MPV,4WD,1,SUV,Frame-Based,7 TO 9,"1,3,4,5,6,7,8,9","2/3-Frt,2/3-2nd row, 3-3rd Row",7300.0,7500.0,Optional,"1, 3, 4, 6, 7, 8, 9",Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, (5), 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 6, 7, 9",,,Optional,,,,Standard,"1,3",Standard,Standard,Standard,"(b) Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,4.0,10680.0,1GNSKGKC1KR130233,4.0,4.0,,,,,4.0,5751.0,"CURTAIN AIR BAG,FRONTAL AIR BAG",359.41,24.072,1390.012,1836.085,0.38,1771.245,993.019,341.588,14.257,1629.384,2595.924,0.38,725.758,395.468,8750.0,1GNSCHKC4FR122393,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONT CENTER AIR BAG",27.114,23.037,482.136,1366.163,75.058,1775.072,8749.0,1GNSCHKC0FR123783,4.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONT CENTER AIR BAG",301.285,4520.542,0.204,1.17,No Tip,,,3.0,,
GMC,YUKON XL 1500,2019,SUV,MPV,RWD,1,SUV,Frame-Based,7 TO 9,"1,3,4,5,6,7,8,9","2/3-Frt,2/3-2nd row, 3-3rd Row",7300.0,7500.0,Optional,"1, 3, 4, 6, 7, 8, 9",Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, (5), 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 6, 7, 9",,,Optional,,,,Standard,"1,3",Standard,Standard,Standard,"(b) Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,4.0,10680.0,1GNSKGKC1KR130233,4.0,4.0,,,,,4.0,5751.0,"CURTAIN AIR BAG,FRONTAL AIR BAG",359.41,24.072,1390.012,1836.085,0.38,1771.245,993.019,341.588,14.257,1629.384,2595.924,0.38,725.758,395.468,8750.0,1GNSCHKC4FR122393,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONT CENTER AIR BAG",27.114,23.037,482.136,1366.163,75.058,1775.072,8749.0,1GNSCHKC0FR123783,4.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONT CENTER AIR BAG",301.285,4520.542,0.212,1.16,No Tip,,,3.0,,
HONDA,CR-V,2019,SUV,MPV,AWD,1,,Uni-Body,5,"1, 3, 4, 5, 6",,4695.0,4695.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, 5, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,,,,"1, 3, 4, 5, 6",,,Optional, ,,,Standard,"1,3",Optional,Standard, ,"b) Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5.0,10768.0,5J6RW6H37KL002072,5.0,4.0,,,,,5.0,3412.0,FRONTAL AIR BAG,141.388,21.717,289.812,85.243,0.27,780.464,309.525,308.997,15.497,1229.5,1079.633,0.37,711.507,426.783,10767.0,2HKRW5H36KH405013,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",70.678,14.264,629.342,1377.431,143.144,2520.254,10773.0,2HKRW5H38KH409855,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",385.607,2416.43,0.164,1.24,No Tip,,,4.0,,
HONDA,CR-V,2019,SUV,MPV,FWD,1,,Uni-Body,5,"1, 3, 4, 5, 6",,4695.0,4695.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, 5, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,,,,"1, 3, 4, 5, 6",,,Optional, ,,,Standard,"1,3",Optional,Standard, ,"b) Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5.0,10768.0,5J6RW6H37KL002072,5.0,4.0,,,,,5.0,3412.0,FRONTAL AIR BAG,141.388,21.717,289.812,85.243,0.27,780.464,309.525,308.997,15.497,1229.5,1079.633,0.37,711.507,426.783,10767.0,2HKRW5H36KH405013,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",70.678,14.264,629.342,1377.431,143.144,2520.254,10773.0,2HKRW5H38KH409855,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",385.607,2416.43,0.164,1.24,No Tip,,,4.0,,
HONDA,HR-V,2019,SUV,MPV,AWD,1,SUV,Uni-Body,5,"1,3,4,5,6",,4001.0,4166.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,,,,"1, 3, 4, 5, 6",,,,,,,Standard,1,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5.0,9296.0,3CZRU6H35GM709697,4.0,4.0,,,,,4.0,3047.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONTAL AIR BAG",481.46,24.139,149.196,604.534,0.19,1084.81,22.748,205.48,11.754,2552.698,2223.093,0.41,969.93,209.621,9298.0,3CZRU5H3XGM704943,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",147.756,21.081,705.297,1428.465,357.414,1711.731,9297.0,3CZRU5H35GM704929,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",202.956,3556.048,0.135,1.315,No Tip,,,4.0,,
HONDA,HR-V,2019,SUV,MPV,FWD,1,SUV,Uni-Body,5,"1,3,4,5,6",,4001.0,4166.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,,,,"1, 3, 4, 5, 6",,,,,,,Standard,1,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5.0,9296.0,3CZRU6H35GM709697,4.0,4.0,,,,,4.0,3047.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONTAL AIR BAG",481.46,24.139,149.196,604.534,0.19,1084.81,22.748,205.48,11.754,2552.698,2223.093,0.41,969.93,209.621,9298.0,3CZRU5H3XGM704943,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",147.756,21.081,705.297,1428.465,357.414,1711.731,9297.0,3CZRU5H35GM704929,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",202.956,3556.048,0.153,1.2645,No Tip,,,4.0,,
